filename,width,height,class,xmin,ymin,xmax,ymax
vid_21_019.jpg,664,1182,phone,308,469,516,657
VID_20180112_114434719_071.jpg,664,1182,bag,157,469,431,758
VID_20180112_114434719_071.jpg,664,1182,chair,70,469,260,624
VID_20180112_114434719_071.jpg,664,1182,chair,466,580,664,846
vid_23_075.jpg,1182,664,laptop,301,281,551,460
vid_7_139.jpg,664,1182,laptop,44,390,479,667
vid_25_009.jpg,664,1182,bag,1,468,368,818
VID_20180112_114505628_031.jpg,664,1182,bag,282,547,481,730
VID_20180112_114505628_031.jpg,664,1182,laptop,360,211,493,320
VID_20180112_114505628_031.jpg,664,1182,chair,25,146,197,423
VID_20180112_114505628_031.jpg,664,1182,chair,449,180,647,564
VID_20180112_114505628_031.jpg,664,1182,box,54,430,201,563
VID_20180112_114505628_031.jpg,664,1182,bin,302,476,455,576
vid_2_087.jpg,664,1182,phone,84,562,381,809
VID_20180112_114648960_027.jpg,664,1182,bag,201,474,362,689
vid_4_135.jpg,664,1182,phone,9,209,243,318
vid_4_066.jpg,664,1182,phone,101,284,418,445
vid_24_085.jpg,664,1182,bag,218,353,575,755
vid_7_000.jpg,664,1182,laptop,35,196,593,685
vid_8_133.jpg,664,1182,laptop,197,109,643,569
vid_8_133.jpg,664,1182,phone,1,653,187,744
vid_6_035.jpg,664,1182,laptop,94,276,393,622
vid_6_035.jpg,664,1182,chair,352,122,664,440
vid_6_035.jpg,664,1182,bag,262,101,443,233
vid_6_035.jpg,664,1182,bag,69,118,254,236
VID_20180112_114359793_103.jpg,1182,664,bag,485,250,579,342
VID_20180112_114359793_103.jpg,1182,664,chair,296,266,396,361
VID_20180112_114359793_103.jpg,1182,664,chair,494,265,656,559
VID_20180112_114359793_103.jpg,1182,664,chair,188,281,423,645
VID_20180112_114359793_103.jpg,1182,664,chair,41,365,248,618
VID_20180112_114359793_036.jpg,1182,664,bag,376,237,572,432
VID_20180112_114359793_036.jpg,1182,664,chair,288,258,458,395
VID_20180112_114359793_036.jpg,1182,664,chair,628,304,823,496
VID_20180112_114359793_036.jpg,1182,664,chair,841,148,1025,445
VID_20180112_114359793_036.jpg,1182,664,box,901,384,1033,520
vid_32_067.jpg,664,1182,remote,148,476,627,719
vid_25_030.jpg,664,1182,bag,82,622,380,928
vid_30_052.jpg,664,1182,remote,177,334,504,558
vid_20_087.jpg,664,1182,phone,177,491,494,792
vid_1_030.jpg,664,1182,phone,315,407,651,663
VID_20180112_114434719_014.jpg,664,1182,bag,182,485,419,679
VID_20180112_114434719_014.jpg,664,1182,chair,443,553,549,796
vid_1_131.jpg,664,1182,phone,65,451,664,832
vid_24_012.jpg,664,1182,bag,70,166,656,779
vid_2_104.jpg,664,1182,phone,202,483,436,697
vid_1_127.jpg,664,1182,phone,1,575,664,934
vid_4_087.jpg,664,1182,phone,118,507,312,614
vid_25_148.jpg,664,1182,bag,131,400,409,757
vid_24_081.jpg,664,1182,bag,213,390,597,853
VID_20180112_114648960_011.jpg,664,1182,bag,295,489,419,655
VID_20180112_114648960_011.jpg,664,1182,chair,120,497,262,998
VID_20180112_114659775_004.jpg,664,1182,bag,105,553,266,740
vid_2_088.jpg,664,1182,phone,103,558,398,801
vid_24_113.jpg,664,1182,bag,286,248,541,687
vid_24_113.jpg,664,1182,box,519,20,636,107
vid_3_101.jpg,1182,664,phone,523,239,701,349
vid_3_101.jpg,1182,664,laptop,139,35,545,212
vid_6_045.jpg,664,1182,laptop,154,253,444,530
vid_6_045.jpg,664,1182,chair,203,74,486,369
vid_6_045.jpg,664,1182,bag,55,86,242,235
vid_6_045.jpg,664,1182,bin,308,926,664,1182
VID_20180112_114659775_005.jpg,664,1182,bag,116,564,279,753
vid_23_023.jpg,1182,664,laptop,392,254,561,496
vid_24_005.jpg,664,1182,bag,136,217,640,740
vid_1_019.jpg,664,1182,phone,281,401,664,695
vid_22_121.jpg,664,1182,laptop,44,424,423,725
vid_4_015.jpg,664,1182,phone,148,403,594,609
vid_1_025.jpg,664,1182,phone,280,416,646,681
VID_20180112_114546111_026.jpg,664,1182,bag,473,676,664,872
VID_20180112_114546111_026.jpg,664,1182,bin,343,940,614,1182
vid_6_070.jpg,664,1182,laptop,19,280,382,523
vid_2_103.jpg,664,1182,phone,186,479,441,700
vid_30_136.jpg,664,1182,remote,252,292,415,595
vid_26_032.jpg,664,1182,bag,170,237,587,719
vid_26_032.jpg,664,1182,chair,303,1,563,239
VID_20180112_114505628_049.jpg,664,1182,bag,171,533,436,800
VID_20180112_114505628_049.jpg,664,1182,laptop,144,36,327,191
VID_20180112_114505628_049.jpg,664,1182,chair,253,16,564,520
VID_20180112_114505628_049.jpg,664,1182,bin,141,411,365,575
vid_27_102.jpg,664,1182,bag,108,501,522,769
vid_27_102.jpg,664,1182,chair,326,294,553,481
vid_6_109.jpg,664,1182,laptop,97,298,510,580
vid_22_036.jpg,664,1182,laptop,135,323,392,729
vid_29_011.jpg,664,1182,bag,1,348,441,942
vid_27_068.jpg,664,1182,bag,183,314,602,624
vid_27_068.jpg,664,1182,chair,3,46,154,244
vid_27_068.jpg,664,1182,chair,260,159,474,358
VID_20180112_114546111_011.jpg,664,1182,bag,457,614,664,861
VID_20180112_114546111_011.jpg,664,1182,bin,25,834,360,1180
vid_25_060.jpg,664,1182,bag,25,414,506,940
VID_20180112_114505628_095.jpg,664,1182,bag,2,97,293,467
vid_5_040.jpg,664,1182,phone,181,441,375,540
vid_24_207.jpg,664,1182,bag,146,502,663,1026
vid_26_068.jpg,664,1182,bag,1,295,384,709
vid_26_068.jpg,664,1182,chair,330,61,569,345
VID_20180112_114359793_101.jpg,1182,664,bag,499,250,594,347
VID_20180112_114359793_101.jpg,1182,664,chair,298,258,416,350
VID_20180112_114359793_101.jpg,1182,664,chair,516,289,677,562
VID_20180112_114359793_101.jpg,1182,664,chair,199,283,432,622
VID_20180112_114359793_101.jpg,1182,664,chair,51,365,271,614
vid_7_214.jpg,664,1182,laptop,166,320,419,545
vid_7_214.jpg,664,1182,bag,182,61,351,176
vid_19_026.jpg,664,1182,phone,391,144,560,284
vid_26_123.jpg,664,1182,bag,69,579,428,900
vid_26_123.jpg,664,1182,chair,208,300,414,475
vid_26_123.jpg,664,1182,chair,454,300,625,452
vid_28_035.jpg,664,1182,bag,40,246,334,613
vid_23_069.jpg,1182,664,laptop,409,252,684,471
vid_32_142.jpg,664,1182,remote,259,426,435,485
vid_29_000.jpg,664,1182,bag,136,341,549,806
vid_19_001.jpg,664,1182,phone,181,331,605,676
vid_31_051.jpg,664,1182,remote,191,452,352,637
vid_31_051.jpg,664,1182,chair,465,8,569,198
vid_31_051.jpg,664,1182,chair,224,51,491,401
vid_31_051.jpg,664,1182,bin,480,359,625,553
vid_6_093.jpg,664,1182,laptop,2,163,664,649
VID_20180112_114505628_021.jpg,664,1182,bag,321,522,491,684
VID_20180112_114505628_021.jpg,664,1182,laptop,381,256,516,348
VID_20180112_114505628_021.jpg,664,1182,chair,103,191,253,485
VID_20180112_114505628_021.jpg,664,1182,box,127,444,247,550
VID_20180112_114505628_021.jpg,664,1182,bin,324,474,459,555
vid_6_162.jpg,664,1182,laptop,220,306,496,620
vid_6_162.jpg,664,1182,chair,316,140,630,428
vid_6_162.jpg,664,1182,bag,214,120,387,261
vid_6_162.jpg,664,1182,bag,24,124,199,242
vid_32_150.jpg,664,1182,remote,247,446,404,501
vid_1_051.jpg,664,1182,phone,93,439,452,690
vid_24_140.jpg,664,1182,bag,1,228,337,739
vid_5_036.jpg,664,1182,phone,190,420,380,522
vid_24_068.jpg,664,1182,bag,1,137,463,655
vid_6_248.jpg,664,1182,laptop,10,1,362,108
vid_6_248.jpg,664,1182,laptop,62,173,664,821
VID_20180112_114648960_029.jpg,664,1182,bag,219,458,384,688
VID_20180112_114359793_104.jpg,1182,664,bag,491,245,579,348
VID_20180112_114359793_104.jpg,1182,664,chair,292,264,409,342
VID_20180112_114359793_104.jpg,1182,664,chair,505,271,664,545
VID_20180112_114359793_104.jpg,1182,664,chair,196,288,416,646
VID_20180112_114359793_104.jpg,1182,664,chair,39,365,257,632
vid_1_032.jpg,664,1182,phone,321,416,660,659
vid_33_042.jpg,664,1182,remote,194,545,437,611
VID_20180112_114648960_022.jpg,664,1182,bag,158,504,305,708
vid_27_002.jpg,664,1182,bag,185,508,517,807
vid_27_002.jpg,664,1182,chair,77,348,259,498
vid_27_002.jpg,664,1182,chair,285,319,404,437
vid_8_161.jpg,664,1182,laptop,140,255,647,690
vid_8_161.jpg,664,1182,phone,38,680,201,776
vid_32_035.jpg,664,1182,remote,266,700,438,756
vid_27_170.jpg,664,1182,bag,107,480,452,679
vid_27_170.jpg,664,1182,chair,52,283,247,486
vid_27_170.jpg,664,1182,chair,475,296,664,552
vid_2_071.jpg,664,1182,phone,109,353,635,830
vid_1_027.jpg,664,1182,phone,286,412,643,676
vid_3_102.jpg,1182,664,phone,526,237,706,347
vid_3_102.jpg,1182,664,laptop,144,35,545,213
vid_7_133.jpg,664,1182,laptop,1,368,441,635
vid_25_007.jpg,664,1182,bag,18,483,402,842
vid_6_202.jpg,664,1182,laptop,73,167,614,898
vid_10_010.jpg,664,1182,laptop,271,259,560,389
vid_10_010.jpg,664,1182,laptop,108,697,451,1095
vid_33_048.jpg,664,1182,remote,202,395,438,469
VID_20180112_114505628_038.jpg,664,1182,bag,279,540,518,748
VID_20180112_114505628_038.jpg,664,1182,laptop,332,118,515,247
VID_20180112_114505628_038.jpg,664,1182,chair,446,69,664,509
VID_20180112_114505628_038.jpg,664,1182,box,1,391,166,536
VID_20180112_114505628_038.jpg,664,1182,bin,280,433,462,558
vid_22_098.jpg,664,1182,laptop,123,330,447,656
vid_2_070.jpg,664,1182,phone,110,357,632,828
vid_30_128.jpg,664,1182,remote,112,423,327,706
vid_22_126.jpg,664,1182,laptop,84,400,473,725
vid_10_051.jpg,664,1182,laptop,142,592,481,963
vid_10_051.jpg,664,1182,laptop,315,95,620,269
vid_31_003.jpg,664,1182,remote,62,353,505,559
vid_6_046.jpg,664,1182,laptop,151,263,453,555
vid_6_046.jpg,664,1182,chair,193,106,485,368
vid_6_046.jpg,664,1182,bag,30,95,215,250
vid_6_046.jpg,664,1182,bin,323,898,664,1182
vid_32_145.jpg,664,1182,remote,273,437,430,490
vid_5_035.jpg,664,1182,phone,198,431,399,531
vid_8_175.jpg,664,1182,laptop,282,313,597,579
vid_8_175.jpg,664,1182,phone,213,620,325,683
vid_6_227.jpg,664,1182,laptop,1,51,253,234
vid_6_227.jpg,664,1182,laptop,119,268,512,650
vid_32_118.jpg,664,1182,remote,134,476,458,558
vid_26_031.jpg,664,1182,bag,174,242,581,735
vid_26_031.jpg,664,1182,chair,307,1,568,255
vid_20_081.jpg,664,1182,phone,293,534,493,739
vid_4_184.jpg,664,1182,phone,296,122,596,273
vid_3_093.jpg,1182,664,phone,457,264,650,388
vid_3_093.jpg,1182,664,laptop,62,44,492,234
vid_24_111.jpg,664,1182,bag,301,244,552,687
vid_5_002.jpg,664,1182,phone,230,367,548,611
VID_20180112_114434719_048.jpg,664,1182,bag,264,551,465,812
VID_20180112_114434719_048.jpg,664,1182,chair,135,570,293,724
VID_20180112_114434719_048.jpg,664,1182,chair,513,594,664,770
vid_27_065.jpg,664,1182,bag,178,316,620,629
vid_27_065.jpg,664,1182,chair,52,84,201,274
vid_27_065.jpg,664,1182,chair,302,172,497,376
VID_20180112_114434719_067.jpg,664,1182,bag,105,505,347,784
VID_20180112_114434719_067.jpg,664,1182,chair,2,513,149,647
VID_20180112_114434719_067.jpg,664,1182,chair,387,584,587,817
vid_24_163.jpg,664,1182,bag,264,118,573,581
vid_1_125.jpg,664,1182,phone,1,580,664,943
vid_22_007.jpg,664,1182,laptop,2,47,519,575
vid_23_028.jpg,1182,664,laptop,424,375,628,633
vid_30_129.jpg,664,1182,remote,113,418,318,705
vid_27_151.jpg,664,1182,bag,56,433,428,626
vid_27_151.jpg,664,1182,chair,3,247,218,440
vid_27_151.jpg,664,1182,chair,457,296,664,562
vid_21_062.jpg,664,1182,phone,158,457,271,600
vid_26_070.jpg,664,1182,bag,23,224,434,623
vid_26_070.jpg,664,1182,chair,454,17,664,321
vid_28_095.jpg,664,1182,bag,202,350,471,764
vid_25_037.jpg,664,1182,bag,60,702,348,1008
vid_27_112.jpg,664,1182,bag,166,520,578,803
vid_27_112.jpg,664,1182,chair,1,304,190,498
vid_27_112.jpg,664,1182,chair,374,329,592,519
VID_20180112_114505628_003.jpg,664,1182,bag,281,462,429,606
VID_20180112_114505628_003.jpg,664,1182,laptop,293,246,388,322
VID_20180112_114505628_003.jpg,664,1182,chair,5,179,146,367
VID_20180112_114505628_003.jpg,664,1182,chair,360,224,529,478
VID_20180112_114505628_003.jpg,664,1182,box,53,407,173,509
VID_20180112_114505628_003.jpg,664,1182,bin,279,413,387,514
vid_6_158.jpg,664,1182,laptop,175,247,504,635
vid_6_158.jpg,664,1182,chair,263,64,574,403
vid_6_158.jpg,664,1182,bag,125,35,315,197
vid_4_183.jpg,664,1182,phone,287,111,597,263
vid_31_050.jpg,664,1182,remote,219,426,360,614
vid_31_050.jpg,664,1182,chair,235,37,509,381
vid_31_050.jpg,664,1182,bin,503,340,641,514
vid_6_113.jpg,664,1182,laptop,132,292,498,546
VID_20180112_114434719_076.jpg,664,1182,bag,71,452,398,755
VID_20180112_114434719_076.jpg,664,1182,chair,26,435,223,590
VID_20180112_114434719_076.jpg,664,1182,chair,438,572,664,861
vid_9_064.jpg,664,1182,laptop,174,546,520,720
vid_9_064.jpg,664,1182,phone,141,876,282,1020
vid_4_172.jpg,664,1182,phone,308,106,601,263
vid_20_039.jpg,664,1182,phone,337,486,446,720
VID_20180112_114505628_007.jpg,664,1182,bag,329,494,487,634
VID_20180112_114505628_007.jpg,664,1182,laptop,353,268,462,346
VID_20180112_114505628_007.jpg,664,1182,chair,79,219,213,407
VID_20180112_114505628_007.jpg,664,1182,chair,409,244,580,529
VID_20180112_114505628_007.jpg,664,1182,box,112,442,231,539
VID_20180112_114505628_007.jpg,664,1182,bin,330,453,448,536
VID_20180112_114505628_127.jpg,664,1182,bag,337,855,664,1177
VID_20180112_114505628_127.jpg,664,1182,laptop,208,340,371,476
VID_20180112_114505628_127.jpg,664,1182,chair,353,266,607,706
VID_20180112_114505628_127.jpg,664,1182,bin,296,695,515,920
VID_20180112_114434719_015.jpg,664,1182,bag,186,505,431,701
VID_20180112_114434719_015.jpg,664,1182,chair,448,585,571,817
vid_3_041.jpg,1182,664,phone,462,313,564,447
vid_3_041.jpg,1182,664,laptop,447,1,724,231
vid_2_146.jpg,664,1182,phone,299,605,429,712
vid_2_146.jpg,664,1182,laptop,1,426,252,698
vid_20_060.jpg,664,1182,phone,234,486,385,606
vid_28_073.jpg,664,1182,bag,160,328,497,724
vid_28_025.jpg,664,1182,bag,44,350,393,774
vid_30_027.jpg,664,1182,remote,238,707,360,820
vid_30_027.jpg,664,1182,chair,9,335,177,500
vid_30_027.jpg,664,1182,chair,348,378,491,648
vid_30_027.jpg,664,1182,chair,364,717,664,1179
vid_30_027.jpg,664,1182,box,566,452,664,625
vid_8_162.jpg,664,1182,laptop,162,272,636,676
vid_8_162.jpg,664,1182,phone,55,680,213,770
vid_33_041.jpg,664,1182,remote,190,546,424,618
vid_2_039.jpg,664,1182,phone,54,309,286,720
vid_33_061.jpg,664,1182,remote,29,159,284,234
vid_27_290.jpg,664,1182,bag,232,376,616,786
vid_6_115.jpg,664,1182,laptop,115,302,464,550
vid_25_056.jpg,664,1182,bag,71,496,482,898
vid_28_105.jpg,664,1182,bag,31,662,309,1024
vid_29_029.jpg,664,1182,bag,35,478,441,944
vid_1_156.jpg,664,1182,phone,36,555,357,744
vid_6_112.jpg,664,1182,laptop,134,292,499,542
vid_7_007.jpg,664,1182,laptop,3,225,664,761
vid_20_097.jpg,664,1182,phone,144,440,525,803
vid_22_006.jpg,664,1182,laptop,1,78,502,580
vid_28_117.jpg,664,1182,bag,97,719,412,1167
vid_24_145.jpg,664,1182,bag,2,230,424,759
VID_20180112_114434719_042.jpg,664,1182,bag,265,507,465,735
VID_20180112_114434719_042.jpg,664,1182,chair,164,519,308,647
VID_20180112_114434719_042.jpg,664,1182,chair,497,539,664,741
VID_20180112_114434719_042.jpg,664,1182,chair,88,858,609,1182
vid_28_134.jpg,664,1182,bag,93,268,464,650
vid_20_088.jpg,664,1182,phone,170,458,509,779
VID_20180112_114434719_011.jpg,664,1182,bag,68,470,301,650
VID_20180112_114434719_011.jpg,664,1182,chair,296,540,437,757
vid_26_036.jpg,664,1182,bag,125,305,523,762
vid_26_036.jpg,664,1182,chair,226,19,477,309
vid_6_116.jpg,664,1182,laptop,107,313,459,557
vid_28_106.jpg,664,1182,bag,65,653,316,1036
vid_24_082.jpg,664,1182,bag,218,409,597,856
vid_22_106.jpg,664,1182,laptop,85,387,441,613
vid_21_035.jpg,664,1182,phone,235,400,362,533
vid_33_090.jpg,664,1182,remote,201,569,391,625
vid_3_087.jpg,1182,664,phone,439,242,639,379
vid_3_087.jpg,1182,664,laptop,35,21,478,211
vid_5_063.jpg,664,1182,phone,153,341,358,437
vid_31_057.jpg,664,1182,remote,196,357,394,694
vid_31_057.jpg,664,1182,bin,526,283,664,473
vid_6_198.jpg,664,1182,laptop,98,194,616,929
vid_6_198.jpg,664,1182,bag,323,1,555,139
vid_7_020.jpg,664,1182,laptop,87,246,512,500
vid_20_099.jpg,664,1182,phone,136,441,503,811
vid_31_053.jpg,664,1182,remote,201,437,358,664
vid_31_053.jpg,664,1182,chair,238,3,525,406
vid_31_053.jpg,664,1182,chair,515,2,602,146
vid_31_053.jpg,664,1182,bin,501,358,641,548
vid_21_018.jpg,664,1182,phone,285,455,518,652
VID_20180112_114434719_016.jpg,664,1182,bag,201,516,442,712
VID_20180112_114434719_016.jpg,664,1182,chair,455,589,582,816
vid_26_143.jpg,664,1182,bag,169,372,491,644
vid_26_143.jpg,664,1182,chair,201,164,385,331
vid_26_143.jpg,664,1182,chair,427,189,575,340
vid_25_067.jpg,664,1182,bag,1,202,518,964
vid_24_016.jpg,664,1182,bag,9,309,525,856
vid_25_000.jpg,664,1182,bag,56,512,430,859
vid_28_075.jpg,664,1182,bag,177,378,579,737
vid_26_022.jpg,664,1182,bag,1,400,402,909
vid_26_022.jpg,664,1182,chair,264,106,557,398
VID_20180112_114434719_004.jpg,664,1182,bag,257,442,462,607
VID_20180112_114434719_004.jpg,664,1182,chair,51,455,177,559
VID_20180112_114434719_004.jpg,664,1182,chair,293,519,544,889
VID_20180112_114434719_089.jpg,664,1182,bag,13,389,430,679
VID_20180112_114434719_089.jpg,664,1182,chair,441,613,643,1067
vid_26_140.jpg,664,1182,bag,201,400,539,691
vid_26_140.jpg,664,1182,chair,244,200,436,380
vid_26_140.jpg,664,1182,chair,468,230,613,385
vid_21_007.jpg,664,1182,phone,149,525,505,805
vid_8_025.jpg,664,1182,laptop,174,257,664,710
vid_8_025.jpg,664,1182,phone,46,976,302,1182
vid_8_039.jpg,664,1182,laptop,118,318,613,723
vid_8_039.jpg,664,1182,phone,68,1009,281,1180
vid_22_019.jpg,664,1182,laptop,126,350,416,650
vid_32_033.jpg,664,1182,remote,238,691,432,753
vid_24_180.jpg,664,1182,bag,117,476,532,883
vid_25_173.jpg,664,1182,bag,75,489,420,919
vid_24_144.jpg,664,1182,bag,2,244,390,744
vid_10_049.jpg,664,1182,laptop,153,561,485,933
vid_10_049.jpg,664,1182,laptop,330,57,663,225
vid_5_014.jpg,664,1182,phone,270,461,485,597
vid_20_005.jpg,664,1182,phone,255,536,354,663
vid_28_057.jpg,664,1182,bag,119,278,566,774
vid_6_034.jpg,664,1182,laptop,84,259,381,618
vid_6_034.jpg,664,1182,chair,358,89,664,441
vid_6_034.jpg,664,1182,bag,277,90,458,228
vid_6_034.jpg,664,1182,bag,90,97,276,211
vid_24_199.jpg,664,1182,bag,87,396,639,957
vid_27_177.jpg,664,1182,bag,132,644,453,851
vid_27_177.jpg,664,1182,chair,46,444,246,647
vid_27_177.jpg,664,1182,chair,466,461,643,698
vid_5_154.jpg,664,1182,phone,126,356,510,547
vid_26_023.jpg,664,1182,bag,71,376,474,866
vid_26_023.jpg,664,1182,chair,321,79,619,383
vid_6_066.jpg,664,1182,laptop,110,305,454,550
vid_24_116.jpg,664,1182,bag,292,228,563,656
vid_7_098.jpg,664,1182,laptop,3,201,646,516
vid_9_032.jpg,664,1182,laptop,29,348,619,637
vid_9_032.jpg,664,1182,phone,1,835,198,1045
VID_20180112_114546111_048.jpg,664,1182,bag,242,741,449,967
vid_24_137.jpg,664,1182,bag,1,281,408,787
vid_9_050.jpg,664,1182,laptop,160,457,552,647
vid_9_050.jpg,664,1182,phone,114,819,273,967
vid_6_289.jpg,664,1182,laptop,234,70,573,231
vid_6_289.jpg,664,1182,laptop,20,216,509,730
vid_30_056.jpg,664,1182,remote,275,405,549,620
vid_25_143.jpg,664,1182,bag,41,413,300,739
vid_25_143.jpg,664,1182,chair,262,1,527,389
vid_25_143.jpg,664,1182,chair,520,40,664,501
vid_6_004.jpg,664,1182,laptop,165,234,576,648
vid_2_073.jpg,664,1182,phone,90,346,642,859
vid_22_109.jpg,664,1182,laptop,1,364,382,597
VID_20180112_114546111_031.jpg,664,1182,bag,369,670,530,874
VID_20180112_114546111_031.jpg,664,1182,bin,293,939,566,1182
vid_26_075.jpg,664,1182,bag,2,244,445,603
vid_26_075.jpg,664,1182,chair,302,1,498,207
vid_24_190.jpg,664,1182,bag,108,461,539,881
vid_27_185.jpg,664,1182,bag,53,345,430,568
vid_27_185.jpg,664,1182,chair,2,86,205,322
vid_27_185.jpg,664,1182,chair,468,131,664,433
vid_24_194.jpg,664,1182,bag,57,384,547,874
VID_20180112_114601943_008.jpg,664,1182,bag,344,600,582,761
VID_20180112_114601943_008.jpg,664,1182,laptop,65,316,225,445
VID_20180112_114601943_008.jpg,664,1182,bin,71,646,264,889
vid_22_024.jpg,664,1182,laptop,90,335,397,659
VID_20180112_114359793_046.jpg,1182,664,bag,440,185,616,365
VID_20180112_114359793_046.jpg,1182,664,chair,21,175,238,325
VID_20180112_114359793_046.jpg,1182,664,chair,391,195,538,306
VID_20180112_114359793_046.jpg,1182,664,chair,665,262,817,459
VID_20180112_114359793_046.jpg,1182,664,chair,1,437,416,664
VID_20180112_114359793_046.jpg,1182,664,chair,988,148,1150,453
VID_20180112_114359793_046.jpg,1182,664,box,989,399,1135,537
vid_24_131.jpg,664,1182,bag,2,212,336,689
VID_20180112_114648960_034.jpg,664,1182,bag,233,458,438,731
vid_30_109.jpg,664,1182,remote,74,442,569,573
VID_20180112_114434719_046.jpg,664,1182,bag,280,551,479,808
VID_20180112_114434719_046.jpg,664,1182,chair,147,575,305,718
VID_20180112_114434719_046.jpg,664,1182,chair,524,595,664,760
vid_27_123.jpg,664,1182,bag,116,502,548,776
vid_27_123.jpg,664,1182,chair,1,285,154,478
vid_27_123.jpg,664,1182,chair,336,284,564,489
VID_20180112_114434719_091.jpg,664,1182,bag,9,366,419,672
VID_20180112_114434719_091.jpg,664,1182,chair,427,605,610,1078
vid_4_178.jpg,664,1182,phone,292,116,585,257
VID_20180112_114434719_040.jpg,664,1182,bag,258,500,455,734
VID_20180112_114434719_040.jpg,664,1182,chair,173,514,318,663
VID_20180112_114434719_040.jpg,664,1182,chair,498,566,664,762
VID_20180112_114434719_040.jpg,664,1182,chair,35,858,585,1182
vid_24_003.jpg,664,1182,bag,156,268,606,728
VID_20180112_114659775_026.jpg,664,1182,bag,409,774,582,989
VID_20180112_114659775_026.jpg,664,1182,chair,96,906,271,1182
vid_1_057.jpg,664,1182,phone,97,431,471,663
vid_24_205.jpg,664,1182,bag,139,430,664,973
vid_7_100.jpg,664,1182,laptop,19,219,655,514
VID_20180112_114505628_072.jpg,664,1182,bag,214,342,549,661
VID_20180112_114505628_072.jpg,664,1182,chair,101,1,404,170
VID_20180112_114505628_072.jpg,664,1182,bin,125,198,385,524
vid_5_037.jpg,664,1182,phone,192,419,387,520
vid_2_099.jpg,664,1182,phone,224,507,463,713
vid_4_137.jpg,664,1182,phone,35,223,251,323
VID_20180112_114505628_122.jpg,664,1182,bag,409,796,664,1103
VID_20180112_114505628_122.jpg,664,1182,chair,403,190,648,717
VID_20180112_114505628_122.jpg,664,1182,bin,346,648,566,929
vid_29_032.jpg,664,1182,bag,82,484,470,944
VID_20180112_114359793_094.jpg,1182,664,bag,524,214,613,323
VID_20180112_114359793_094.jpg,1182,664,chair,332,237,450,322
VID_20180112_114359793_094.jpg,1182,664,chair,530,241,716,542
VID_20180112_114359793_094.jpg,1182,664,chair,208,252,448,626
VID_20180112_114359793_094.jpg,1182,664,chair,47,330,293,596
vid_5_073.jpg,664,1182,phone,31,348,216,433
vid_1_056.jpg,664,1182,phone,96,436,471,663
VID_20180112_114601943_042.jpg,664,1182,bag,197,774,470,1014
vid_24_061.jpg,664,1182,bag,1,186,428,625
vid_9_029.jpg,664,1182,laptop,47,363,664,669
vid_9_029.jpg,664,1182,phone,1,826,215,1061
vid_3_099.jpg,1182,664,phone,510,244,688,362
vid_3_099.jpg,1182,664,laptop,133,38,539,212
vid_32_017.jpg,664,1182,remote,225,470,409,527
vid_7_018.jpg,664,1182,laptop,141,241,577,497
vid_3_008.jpg,1182,664,phone,449,156,550,280
VID_20180112_114434719_045.jpg,664,1182,bag,296,534,502,791
VID_20180112_114434719_045.jpg,664,1182,chair,182,551,342,684
VID_20180112_114434719_045.jpg,664,1182,chair,546,579,664,746
vid_26_122.jpg,664,1182,bag,101,590,439,896
vid_26_122.jpg,664,1182,chair,204,302,418,489
vid_26_122.jpg,664,1182,chair,468,295,625,453
vid_1_026.jpg,664,1182,phone,285,412,638,676
vid_27_193.jpg,664,1182,bag,20,346,535,663
vid_27_193.jpg,664,1182,chair,4,40,259,333
vid_25_033.jpg,664,1182,bag,62,650,346,958
VID_20180112_114434719_017.jpg,664,1182,bag,205,522,444,711
VID_20180112_114434719_017.jpg,664,1182,chair,463,585,588,809
vid_6_241.jpg,664,1182,laptop,2,1,332,168
vid_6_241.jpg,664,1182,laptop,77,229,627,778
vid_26_102.jpg,664,1182,bag,10,173,553,613
vid_27_017.jpg,664,1182,bag,170,502,518,806
vid_27_017.jpg,664,1182,chair,71,346,253,502
vid_27_017.jpg,664,1182,chair,286,311,413,442
VID_20180112_114505628_068.jpg,664,1182,bag,159,374,505,698
VID_20180112_114505628_068.jpg,664,1182,chair,76,1,404,336
VID_20180112_114505628_068.jpg,664,1182,bin,75,236,346,563
vid_26_096.jpg,664,1182,bag,52,308,559,751
vid_26_096.jpg,664,1182,chair,80,7,323,240
vid_26_096.jpg,664,1182,chair,377,24,560,203
vid_26_049.jpg,664,1182,bag,236,290,590,701
vid_26_049.jpg,664,1182,chair,205,1,462,256
vid_28_107.jpg,664,1182,bag,55,648,349,1005
vid_4_177.jpg,664,1182,phone,287,111,586,261
vid_26_112.jpg,664,1182,bag,92,414,453,728
vid_26_112.jpg,664,1182,chair,220,94,443,297
vid_26_112.jpg,664,1182,chair,504,117,664,280
VID_20180112_114505628_055.jpg,664,1182,bag,198,392,507,697
VID_20180112_114505628_055.jpg,664,1182,chair,297,1,629,398
VID_20180112_114505628_055.jpg,664,1182,bin,171,259,423,463
vid_30_147.jpg,664,1182,remote,182,398,369,847
vid_20_001.jpg,664,1182,phone,223,542,331,675
vid_31_018.jpg,664,1182,remote,194,507,487,613
vid_7_056.jpg,664,1182,laptop,12,195,593,603
vid_28_108.jpg,664,1182,bag,79,636,348,990
vid_24_186.jpg,664,1182,bag,62,525,469,917
vid_9_003.jpg,664,1182,laptop,29,247,551,439
vid_9_003.jpg,664,1182,phone,7,601,202,708
